Text,Review-sentiment,Review-basic-sentiment
"Not a steal at $62 but anything under $1 per GB is a decent price for high end SanDisk Class 10 memory. The real value was in being assured of authentic SanDisk product and a very fast delivery. I would buy again from this seller.  The 64GB microSD installed, reformatted to NSFS with no issues, and performs as advertised.",Strongly Positive,Positive
Both of these items arrived on time and tested out at 9.8MB/s write and 19.8 MB/s read using H2Testw.exe.(500 MB file size). I would have given them 5 stars if the write-speed was just a bit faster.,Positive,Positive
Very nice addition to a Xperia Z tablet expanding the storage area up to 64 Gigs. Easily seen by OS of my Tablet. Fits micro slots,Strongly Positive,Positive
Well worth the money high storage/ cheap and fast enough for a phone sure you can  get faster cards but you really don't need it,Strongly Positive,Positive
Very fast and does the job. I have placed this inside of my LG Optima Pro and it works great. The price is right.,Strongly Positive,Positive
"I was not interested in this because of its small size, flash and now with 64 became excited to use.",Strongly Positive,Positive
"This is perfect!  I picked this up on Amazon for $25, and I could not be happier!I've used this on various devices such as Surface RT, camcorder, laptop and it works without any problems!",Strongly Positive,Positive
Bought it fit in my new Galaxy S5. Nothing more to write. its a great product and price was good and it works.,Strongly Positive,Positive
"Bought this to use in my Galaxy Note 3.  Two months later, works just like is should.  Amazon has the best price available, (and much better price than the offer at Best Buy).",Strongly Positive,Positive
No brainer. This is not the regular 32 micro sd its the HIGH CAPACITY ULTRA...just go price this baby anywhere else and you'll see that AMAZON is the only place you should even think about buying this little powerhouse from. No brainer.,Strongly Positive,Positive
I started to have trouble with my card after about 3 months. I shall attempt to get a replacement and hopefully the new one lasts much longer.,Negative,Negative
"I used this card to reply a Class 4 on my Fujfiilm X20 and the writing speed is much better now. Before, after shooting a picture in RAW format, highest quality, it took 8 blinks on the LED for the image to be written, with this card the time is 5 blinks. This is a substantial increment in speed.",Positive,Positive
"SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card one of the best memory card I bought, how quickly and read the data back is amazing",Strongly Positive,Positive
Not too much to say about it other than it's a class 10 card for a cheep price. I've had for about a month and it works perfectly. My old card was the basic black HC and failed after about a year and a half.,Strongly Positive,Positive
"came in fast and managed to get it at a gold box discount, seven more words are required? thats cool i guess.",Strongly Positive,Positive
"Having a 32gb mirosd is great! I use it in my phone and hardly have to upload my pics and what not. My phone works faster with all the extra space and I never have to worry about needing to delete any songs,pics,or apps.",Strongly Positive,Positive
"I use this memory card in my Galaxy S3, and though I had some issues getting it formatted correctly (this is the phone's fault) it works like a dream and have had ZERO issues.",Strongly Positive,Positive
"On time, so much memory!!!!!!  I used my 32GB on a week vacation and didnt even fill it up.  I'll use this one next, but my 32GB is the same brand, class and speed.",Strongly Positive,Positive
This is a big card for a great price.  I remember buying a 2GB CF card for around $200 a while ago!,Strongly Positive,Positive
Using it with action cameras and they work just fine with no issues.  Tend to be getting around 2hrs when filming at 1080p @30fps for the 16gb card,Strongly Positive,Positive
"I use this with my Contour ROAM on the race track, hasn't failed me yet. I would buy this again.",Strongly Positive,Positive
Works very good. I love this.,Strongly Positive,Positive
This is a memory card that will be used for my wife's tablet. This will upgrade her memory to the maximum. She will have no storage space problems.,Strongly Positive,Positive
Piece of crap died two months after I bought itI am sure that makes it on me to buy anotherGREAT!,Strongly Negative,Negative
Arrived on time and did everything as expected.More then enough cap to hold severail hours of recording_____ _______,Strongly Positive,Positive
"Local storage is still a necessity (or a really nice-to-have) in this cloud-connected world.These cards (with and without the SD adapter) have been used in my mobile phones, DSLRs, computers (Lenovo Y500 and MS Surface Pro), tablets (Asus Transformer TF700, Nook HD+) and have been rock-solid.  I own 4 of them and in my DSLR they've proven to be fast enough for burst shooting and high-def video.In my mobile/tablet/PCs, they've been used to shuttle HD videos and other content back and forth without a hitch.Still love local storage and these cards are a relatively cheap and reliable way to achieve that.",Strongly Positive,Positive
